"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"285",27.8869778869779,23.9915074309979,25.5591054313099,22.7272727272727,16.0857908847185
"286",27.1498771498771,23.036093418259,24.7603833865815,0,0
"287",27.6412776412776,27.4946921443737,29.5527156549521,18.1818181818182,9.38337801608579
"288",27.7641277641278,24.0976645435244,25.5591054313099,20.4545454545455,22.7882037533512
"289",0,0,0,0,0
"290",26.4127764127764,23.2484076433121,26.3578274760383,0,0
"291",28.3783783783784,25.6900212314225,29.5527156549521,29.5454545454545,14.745308310992
"292",29.2383292383292,25.4777070063694,27.9552715654952,0,1.34048257372654
"293",29.97542997543,23.036093418259,29.5527156549521,0,0
"294",27.1498771498771,24.6284501061571,21.5654952076677,0,0
"295",29.97542997543,24.5222929936306,29.5527156549521,0,0
"296",0,0.106157112526539,0,0,0
"297",28.2555282555283,26.2208067940552,27.1565495207668,18.1818181818182,17.426273458445
"298",27.027027027027,25.3715498938429,23.1629392971246,20.4545454545455,28.1501340482574
"299",23.7100737100737,22.6114649681529,28.7539936102236,22.7272727272727,12.0643431635389
"300",0,0.106157112526539,0,0,0
"301",27.6412776412776,22.1868365180467,22.3642172523962,0,0
"302",28.7469287469287,25.2653927813163,23.1629392971246,0,0
"303",29.8525798525799,24.5222929936306,21.5654952076677,0,0
"304",0,0,0,0,0
"305",26.5356265356265,25.796178343949,27.9552715654952,20.4545454545455,18.7667560321716
"306",0,0.106157112526539,0,0,0
"307",26.2899262899263,23.036093418259,29.5527156549521,0,0
"308",27.6412776412776,23.6730360934183,22.3642172523962,27.2727272727273,18.7667560321716
"309",26.9041769041769,23.3545647558386,26.3578274760383,18.1818181818182,10.7238605898123
"310",28.5012285012285,24.203821656051,27.1565495207668,15.9090909090909,16.0857908847185
"311",25.7985257985258,22.0806794055202,25.5591054313099,0,0
"312",27.8869778869779,23.8853503184713,31.9488817891374,18.1818181818182,13.4048257372654
"313",28.009828009828,25.6900212314225,32.7476038338658,18.1818181818182,12.0643431635389
"314",26.9041769041769,24.7346072186837,31.1501597444089,25,24.1286863270778
"315",29.1154791154791,25.1592356687898,27.1565495207668,31.8181818181818,21.4477211796247
"316",30.5896805896806,22.2929936305732,26.3578274760383,0,0
"317",28.2555282555283,25.6900212314225,28.7539936102236,0,0
"318",25.5528255528256,24.416135881104,24.7603833865815,0,0
"319",0,0.106157112526539,0,0,0
"320",0,0.106157112526539,0,0,0
"321",27.3955773955774,22.8237791932059,24.7603833865815,0,0
"322",26.2899262899263,24.3099787685775,27.9552715654952,0,1.34048257372654
"323",27.2727272727273,24.8407643312102,27.9552715654952,0,0
"324",28.5012285012285,26.5392781316348,22.3642172523962,0,0
"325",26.6584766584767,24.0976645435244,27.1565495207668,22.7272727272727,21.4477211796247
"326",29.6068796068796,26.7515923566879,27.1565495207668,0,0
"327",27.1498771498771,24.5222929936306,29.5527156549521,0,0
"328",28.8697788697789,25.4777070063694,28.7539936102236,0,0
"329",0,0.106157112526539,0,0,0
"330",30.4668304668305,26.7515923566879,30.3514376996805,20.4545454545455,14.745308310992
"331",26.4127764127764,23.1422505307856,25.5591054313099,0,0
"332",0,0,0,0,0
"333",26.1670761670762,21.8683651804671,24.7603833865815,11.3636363636364,14.745308310992
"334",24.0786240786241,22.9299363057325,29.5527156549521,0,0
"335",30.4668304668305,25.4777070063694,31.1501597444089,18.1818181818182,12.0643431635389
"336",29.4840294840295,22.9299363057325,27.9552715654952,0,1.34048257372654
"337",27.8869778869779,26.4331210191083,27.1565495207668,18.1818181818182,18.7667560321716
"338",28.009828009828,25.1592356687898,21.5654952076677,0,1.34048257372654
"339",28.7469287469287,24.7346072186837,22.3642172523962,20.4545454545455,17.426273458445
"340",0.122850122850123,0.106157112526539,0,0,0
"341",25.7985257985258,24.3099787685775,27.9552715654952,0,0
"342",29.6068796068796,24.203821656051,27.1565495207668,22.7272727272727,16.0857908847185
"343",26.5356265356265,24.0976645435244,27.9552715654952,0,0
"344",0,0.106157112526539,0,0,0
"345",0,0,0,0,0
"346",28.8697788697789,27.0700636942675,25.5591054313099,0,2.68096514745308
"347",27.1498771498771,22.1868365180467,23.961661341853,25,21.4477211796247
"348",27.6412776412776,26.0084925690021,27.1565495207668,0,0
"349",27.1498771498771,23.6730360934183,29.5527156549521,0,0
"350",29.1154791154791,23.2484076433121,21.5654952076677,2.27272727272727,6.70241286863271
"351",0,0.106157112526539,0,0,0
"352",27.5184275184275,22.8237791932059,26.3578274760383,0,1.34048257372654
"353",25.3071253071253,22.6114649681529,24.7603833865815,2.27272727272727,0
"354",28.009828009828,25.3715498938429,30.3514376996805,25,21.4477211796247
"355",27.7641277641278,25.3715498938429,22.3642172523962,0,0
"356",28.5012285012285,25.2653927813163,27.1565495207668,0,0
"357",0,0,0,0,0
"358",25.6756756756757,23.5668789808917,21.5654952076677,0,0
"359",28.2555282555283,26.4331210191083,28.7539936102236,25,28.1501340482574
"360",0,0.106157112526539,0,0,0
"361",0,0.106157112526539,0,0,0
"362",24.3243243243243,23.3545647558386,22.3642172523962,11.3636363636364,17.426273458445
"363",28.1326781326781,21.7622080679406,31.1501597444089,18.1818181818182,21.4477211796247
"364",30.958230958231,26.3269639065817,19.9680511182109,0,0
"365",26.6584766584767,23.036093418259,31.1501597444089,0,0
"366",29.6068796068796,24.8407643312102,35.9424920127796,0,0
"367",27.7641277641278,27.4946921443737,23.961661341853,0,0
"368",32.3095823095823,26.7515923566879,31.9488817891374,0,0
"369",0,0.106157112526539,0,0,0
"370",30.7125307125307,22.9299363057325,29.5527156549521,0,0
"371",0,0,0,0,0
"372",28.8697788697789,24.7346072186837,26.3578274760383,18.1818181818182,20.1072386058981
"373",26.2899262899263,23.4607218683652,27.1565495207668,0,0
"374",25.5528255528256,20.9129511677282,25.5591054313099,13.6363636363636,17.426273458445
"375",24.8157248157248,24.203821656051,25.5591054313099,20.4545454545455,5.36193029490617
"376",29.1154791154791,24.9469214437367,24.7603833865815,15.9090909090909,13.4048257372654
"377",28.992628992629,25.796178343949,26.3578274760383,18.1818181818182,18.7667560321716
"378",26.2899262899263,24.6284501061571,25.5591054313099,0,0
"379",0,0.106157112526539,0,0,0
"380",26.5356265356265,26.6454352441614,25.5591054313099,18.1818181818182,17.426273458445
"381",0,0.106157112526539,0,0,0
"382",27.6412776412776,26.2208067940552,23.961661341853,15.9090909090909,18.7667560321716
"383",29.8525798525799,25.796178343949,29.5527156549521,0,0
"384",29.7297297297297,25.0530785562633,27.1565495207668,0,0
"385",0,0.106157112526539,0,0,0
"386",27.7641277641278,25.4777070063694,27.1565495207668,11.3636363636364,14.745308310992
"387",30.4668304668305,26.0084925690021,27.9552715654952,11.3636363636364,8.04289544235925
"388",28.6240786240786,28.5562632696391,29.5527156549521,0,0
"389",30.3439803439803,25.0530785562633,27.9552715654952,18.1818181818182,16.0857908847185
"390",0,0,0,0,0
"391",26.5356265356265,23.036093418259,32.7476038338658,22.7272727272727,16.0857908847185
"392",29.2383292383292,25.796178343949,36.741214057508,13.6363636363636,14.745308310992
"393",28.2555282555283,23.1422505307856,22.3642172523962,18.1818181818182,21.4477211796247
"394",0,0.106157112526539,0,0,0
"395",27.1498771498771,23.036093418259,22.3642172523962,22.7272727272727,25.4691689008043
"396",27.5184275184275,23.036093418259,19.1693290734824,0,0
"397",27.8869778869779,24.203821656051,25.5591054313099,18.1818181818182,17.426273458445
"398",28.5012285012285,28.0254777070064,23.1629392971246,0,0
"399",29.97542997543,26.4331210191083,32.7476038338658,18.1818181818182,12.0643431635389
"400",0,0.106157112526539,0,0,0
"401",0,0.106157112526539,0,0,0
"402",0,0.106157112526539,0,0,0
"403",27.6412776412776,28.6624203821656,28.7539936102236,0,0
"404",25.9213759213759,23.9915074309979,23.1629392971246,0,0
"405",25.9213759213759,25.3715498938429,24.7603833865815,20.4545454545455,13.4048257372654
"406",28.6240786240786,24.203821656051,26.3578274760383,0,0
"407",26.044226044226,24.5222929936306,31.9488817891374,2.27272727272727,0
"408",26.5356265356265,23.3545647558386,21.5654952076677,2.27272727272727,0
"409",29.6068796068796,22.5053078556263,27.9552715654952,2.27272727272727,1.34048257372654
"410",0,0.212314225053079,0,0,0
"411",25.7985257985258,23.5668789808917,28.7539936102236,2.27272727272727,0
